CustomerID,Recency,Frequency,Monetary,Unique_Products
14885.0,132,1,765.3199999999999,15
14886.0,253,1,364.8,18
14887.0,79,1,1862.0,6
14888.0,207,1,369.2,20
14889.0,336,1,135.9,10
14890.0,254,1,125.65,7
14891.0,148,2,554.38,30
14893.0,10,2,1237.8500000000001,72
14894.0,85,1,655.75,23
14896.0,205,2,468.77000000000004,43
14897.0,8,4,1366.38,43
14898.0,23,6,1269.31,86
14901.0,11,9,1421.29,73
14902.0,26,1,332.66,20
14903.0,21,5,2795.33,227
14904.0,2,2,1025.44,66
14905.0,158,2,616.15,14
14907.0,3,7,3501.1,125
14908.0,74,1,277.8,9
14910.0,3,4,434.35,25
14912.0,17,2,867.85,21
14913.0,36,4,1227.43,76
14915.0,91,2,307.48,12
14916.0,71,4,1268.98,72
14918.0,116,2,1610.15,39
14920.0,213,2,977.77,57
14921.0,30,2,1316.07,78
14923.0,51,1,749.1,44
14924.0,246,1,310.05,10
14929.0,32,1,223.88,11
14930.0,109,3,2362.96,116
14931.0,5,4,864.6800000000001,28
14932.0,366,1,313.53,16
14934.0,82,2,1890.94,68
14935.0,297,1,1784.71,10
14937.0,57,3,1621.88,33
14944.0,30,12,5900.25,101
14946.0,14,1,100.9,3
14947.0,72,2,275.82,13
14948.0,23,6,1101.97,56
14950.0,19,1,371.2,19
14951.0,79,1,311.69,20
14953.0,25,1,285.67,54
14954.0,12,1,294.85,75
14957.0,253,1,58.49,12
14958.0,147,3,483.72999999999996,33
14959.0,64,4,695.42,37
14960.0,8,2,221.27,23
14961.0,11,9,7044.68,193
14962.0,271,1,126.7,5
14963.0,10,5,1472.34,149
14964.0,247,1,206.21,13
14965.0,96,2,596.09,80
14966.0,15,1,183.02,35
14967.0,50,1,463.8,6
14968.0,30,1,147.59,37
14970.0,68,4,1592.06,24
14971.0,35,3,1097.98,144
14972.0,128,1,114.77,18
14973.0,107,3,1314.45,29
14974.0,37,1,89.94,17
14975.0,57,1,279.94,11
14976.0,57,6,774.86,45
14978.0,72,5,1921.3700000000001,136
14981.0,246,1,102.12,8
14984.0,19,2,202.37,37
14985.0,198,2,292.01,78
14987.0,16,2,326.4,2
14988.0,212,1,334.54,40
14995.0,39,2,231.98000000000002,53
14997.0,46,3,546.1999999999999,25
14998.0,170,2,414.87,70
15000.0,48,1,490.52,76
15002.0,116,4,1641.76,93
15004.0,147,1,1220.38,153
15006.0,51,1,475.43,120
15007.0,159,1,156.91,12
15009.0,12,3,1259.43,148
15010.0,36,1,308.94,20
15012.0,54,2,405.04,110
15014.0,43,2,257.67,29
15016.0,173,1,170.04,20
15017.0,34,1,125.58,20
15018.0,39,3,496.21000000000004,30
15019.0,267,1,252.81,64
15021.0,9,9,1871.77,287
15022.0,12,4,852.39,96
15024.0,10,10,1636.43,105
15025.0,33,1,361.96,66
15026.0,80,3,464.2,56
15027.0,31,4,1066.1499999999999,30
15028.0,8,4,627.13,35
15030.0,72,2,518.28,7
15031.0,4,4,653.19,74
15033.0,5,10,2553.88,314
15034.0,16,8,4274.16,299
15035.0,90,1,252.73000000000002,26
15036.0,72,3,429.56,107
15038.0,59,6,685.74,105
15041.0,170,1,179.93,66
15042.0,199,1,135.93,5
15043.0,31,1,537.0,3
15045.0,152,2,735.66,11
15046.0,9,15,5071.47,146
15047.0,270,1,343.62,22
15048.0,65,4,381.0,86
15049.0,274,1,121.17000000000002,3
15050.0,25,3,1737.69,68
15051.0,23,3,1383.3600000000001,130
15052.0,319,1,207.73000000000002,27
15053.0,5,3,693.95,49
15054.0,12,2,302.1,105
15057.0,275,2,1489.5,25
15058.0,25,11,2102.54,199
15059.0,41,9,1337.72,161
15060.0,8,4,293.0,80
15062.0,71,4,987.86,47
15063.0,213,1,370.79999999999995,5
15065.0,38,4,3158.13,148
15066.0,53,1,893.59,42
15067.0,78,3,1744.76,82
15068.0,46,2,553.36,96
15069.0,179,1,1109.53,70
15070.0,373,1,106.2,1
15071.0,94,2,982.07,25
15073.0,10,3,1043.41,31
15074.0,105,1,735.67,41
15075.0,78,1,773.03,27
15076.0,173,1,880.85,49
15079.0,213,4,895.61,46
15081.0,22,5,504.8,26
15083.0,257,1,88.2,5
15087.0,282,1,306.94,15
15088.0,21,2,1160.07,53
15089.0,10,6,2420.84,139
15090.0,308,1,381.32,23
15091.0,68,1,480.71,30
15092.0,215,2,457.81,23
15093.0,18,6,4597.02,52
15095.0,104,4,1370.6,30
15096.0,43,1,219.39000000000001,11
15097.0,4,1,248.08,25
15099.0,84,1,410.48,23
15100.0,334,3,876.0,1
15101.0,9,2,317.53,8
15103.0,31,2,703.36,35
15104.0,197,2,993.54,66
15105.0,18,7,2298.93,90
15106.0,18,5,1422.52,90
15107.0,311,6,319.5,12
15108.0,142,3,1159.25,49
15109.0,246,1,484.95,28
15110.0,24,4,996.1,17
15111.0,29,3,1567.48,70
15113.0,10,3,3509.04,76
15114.0,30,10,2760.56,136
15115.0,18,1,340.11,21
15116.0,18,4,1352.75,37
15117.0,15,5,1551.78,63
15118.0,134,1,244.8,1
15119.0,246,1,266.4,14
15120.0,134,1,358.82,21
15121.0,50,2,457.72,28
15122.0,114,3,1633.78,65
15123.0,7,2,2199.31,93
15124.0,23,2,184.19,14
15127.0,66,1,406.53,16
15128.0,60,4,1471.0,74
15129.0,50,11,3447.4,54
15130.0,170,1,330.11,22
15132.0,18,5,977.9300000000001,49
15133.0,128,3,982.42,27
15134.0,15,8,1387.99,44
15135.0,239,1,139.05,9
15136.0,3,4,1286.7,61
15139.0,240,2,178.96,13
15140.0,52,7,2354.25,74
15142.0,46,1,498.74,26
15143.0,226,1,259.45,14
15144.0,8,17,6580.44,132
15145.0,4,4,1194.73,54
15146.0,165,2,1327.16,90
15147.0,240,1,623.5,28
15148.0,11,1,301.29,20
15149.0,134,1,520.8000000000001,23
15150.0,17,10,5291.33,282
15152.0,10,13,4745.69,196
15153.0,31,1,329.25,22
15154.0,75,1,254.28,66
15156.0,1,3,961.49,51
15157.0,4,3,1936.07,125
15158.0,45,1,401.40000000000003,7
15160.0,357,1,158.16,4
15163.0,18,2,304.47,29
15164.0,69,3,824.58,79
15165.0,373,1,487.75,27
15167.0,321,1,158.8,39
15168.0,26,1,106.56,5
15171.0,331,1,1289.5,5
15172.0,9,5,1609.05,105
15174.0,323,1,135.75,11
15175.0,72,1,224.14,23
15178.0,260,1,40.5,3
15179.0,18,5,2206.95,91
15180.0,367,1,87.5,6
15181.0,66,3,689.4799999999999,11
15182.0,154,2,622.85,24
15184.0,29,2,402.2,59
15185.0,70,1,310.62,21
15186.0,14,2,411.41,17
15187.0,2,15,4762.18,60
15192.0,120,3,1044.32,36
15193.0,61,1,499.32,19
15194.0,3,15,7616.53,209
15195.0,3,1,3861.0,1
15197.0,11,3,1079.6100000000001,30
15198.0,92,2,193.64,10
15199.0,59,4,1268.7,5
15201.0,87,5,1236.54,35
15203.0,26,6,1827.8,82
15204.0,357,1,316.58,9
15205.0,85,2,653.24,37
15206.0,10,4,420.29999999999995,3
15208.0,1,5,870.12,25
15210.0,225,1,331.18,20
15211.0,60,2,894.4100000000001,52
15212.0,241,1,101.8,5
15213.0,319,2,328.35,22
15214.0,2,8,1661.44,109
15215.0,47,3,734.94,33
15216.0,88,1,96.6,2
15218.0,11,11,5756.89,77
15219.0,176,1,305.75,9
15220.0,52,6,1778.96,110
15221.0,366,1,403.25,5
15222.0,319,1,585.0,5
15223.0,226,2,755.75,14
15224.0,358,2,322.08,13
15225.0,234,1,409.40000000000003,23
15226.0,311,1,154.41,8
15227.0,37,5,1219.4,43
15228.0,66,4,3386.71,110
15230.0,239,2,429.6,23
15232.0,113,2,612.06,26
15234.0,277,1,197.0,14
15236.0,299,1,321.05,15
15237.0,2,4,1412.32,94
15238.0,29,3,1071.99,49
15239.0,10,2,780.59,48
15240.0,45,5,1706.57,58
15241.0,67,8,1741.44,81
15243.0,74,1,316.68,22
15244.0,65,2,631.57,31
15245.0,134,3,2515.84,55
15246.0,238,2,514.15,32
15247.0,122,1,356.0,6
15251.0,9,11,10484.99,97
15252.0,36,2,740.78,44
15253.0,16,5,918.1999999999999,52
15254.0,127,1,300.36,18
15255.0,67,1,890.85,47
15256.0,149,1,98.45,6
15257.0,283,1,317.15,7
15258.0,169,2,623.16,32
15260.0,100,7,1810.77,62
15261.0,135,1,254.82,19
15262.0,324,1,178.95000000000002,10
15263.0,107,1,156.51,12
15264.0,64,1,393.74,23
15265.0,151,2,1506.1200000000001,76
15266.0,338,1,119.3,6
15267.0,22,5,1717.36,8
15269.0,24,1,408.8,2
15270.0,16,7,2379.49,22
15271.0,7,15,2493.34,184
15272.0,57,2,721.94,63
15274.0,4,2,716.57,44
15275.0,38,1,615.14,41
15276.0,66,1,128.63,49
15277.0,47,1,255.89999999999998,12
15279.0,355,1,290.51,19
15280.0,172,1,113.12,16
15281.0,59,9,2332.15,121
15286.0,50,1,240.55,3
15287.0,22,2,486.69,17
15288.0,43,5,2306.52,80
15289.0,29,3,939.78,43
15290.0,5,18,7928.22,92
15291.0,26,14,4623.3,61
15292.0,201,1,178.39,24
15296.0,51,6,3672.86,137
15297.0,10,3,641.94,30
15298.0,2,12,4799.9,115
15299.0,67,6,3907.01,6
15300.0,64,1,496.44,28
15301.0,51,12,5049.95,167
15303.0,290,1,574.02,31
15304.0,61,8,694.4000000000001,8
15306.0,64,3,1174.35,57
15307.0,96,1,205.3,12
15308.0,274,1,310.47,19
15312.0,75,4,924.85,42
15313.0,110,1,52.0,1
15314.0,199,1,327.97,24
15315.0,64,2,570.5,35
15316.0,327,1,165.0,1
15318.0,4,1,312.62,33
15319.0,284,1,204.5,16
15320.0,44,1,267.13,36
15321.0,71,3,2748.31,83
15322.0,86,1,679.68,42
15325.0,104,1,161.74,47
15326.0,334,1,311.71,29
15327.0,53,1,208.75,10
15329.0,39,3,1049.7,51
15330.0,32,2,714.96,10
15333.0,208,1,1028.56,16
15334.0,157,3,347.87,66
15335.0,54,1,170.22,34
15339.0,66,2,574.07,77
15341.0,81,1,2020.52,17
15342.0,130,1,406.09,24
15343.0,87,1,364.5,21
15344.0,1,3,563.94,21
15345.0,46,1,393.54,20
15346.0,333,1,252.42000000000002,17
15347.0,366,1,201.60000000000002,5
15348.0,72,1,158.04,9
15349.0,158,2,463.90999999999997,65
15350.0,373,1,115.65,5
15351.0,12,7,1934.66,157
15353.0,255,2,770.12,59
15355.0,29,2,277.05,9
15356.0,31,10,2718.03,215
15360.0,40,1,427.93,13
15361.0,362,1,418.92,7
15363.0,373,1,326.0,16
15364.0,96,2,913.19,29
15365.0,26,7,2314.32,65
15366.0,75,2,602.51,37
15367.0,57,4,1877.59,91
15368.0,21,1,446.94000000000005,4
15370.0,41,7,2386.05,65
15372.0,137,1,2007.3999999999999,27
15373.0,8,11,2394.91,73
15374.0,129,1,168.0,3
15376.0,40,3,1221.56,100
15380.0,9,5,1690.2600000000002,22
15381.0,214,2,596.85,8
15382.0,15,6,5955.71,193
15384.0,170,2,642.41,34
15385.0,40,1,316.88,12
15386.0,186,1,394.14,31
15388.0,270,1,140.54,10
15389.0,172,1,500.0,1
15392.0,5,4,1535.53,74
15393.0,16,2,231.86,10
15394.0,10,4,2183.54,54
15395.0,326,1,107.45,7
15396.0,113,1,288.18,14
15397.0,290,1,94.0,6
15398.0,16,2,1345.53,60
15399.0,1,3,815.77,45
15400.0,92,5,716.2,10
15402.0,149,2,626.35,34
15405.0,189,1,349.1,8
15406.0,31,2,510.71000000000004,51
15407.0,34,4,1046.74,142
15408.0,264,1,267.18,34
15410.0,84,8,3450.84,48
15411.0,26,4,1348.93,86
15412.0,171,1,190.53,10
15414.0,10,3,759.9000000000001,36
15415.0,313,1,559.61,46
15416.0,65,4,3984.32,165
15417.0,85,1,508.8,28
15419.0,25,1,135.86,8
15421.0,59,4,950.36,40
15422.0,323,2,97.7,6
15423.0,38,1,43.5,2
15424.0,254,2,383.34,17
15426.0,19,5,1404.07,217
15427.0,33,3,1430.54,233
15428.0,15,1,93.78,6
15429.0,27,2,397.35,77
15432.0,23,1,171.19,10
15433.0,214,2,533.3,40
15434.0,8,5,1041.48,40
15435.0,22,1,149.29,29
15436.0,12,3,1067.75,243
15437.0,262,1,200.16,44
15438.0,131,1,156.57999999999998,25
15440.0,55,3,383.68,50
15442.0,249,1,594.0,2
15443.0,2,7,3213.59,237
15444.0,9,2,1411.21,191
15445.0,264,1,113.5,5
15447.0,331,1,155.17,9
15448.0,313,1,494.64,28
15449.0,26,3,974.52,47
15450.0,30,1,429.84,30
15452.0,30,3,528.48,47
15453.0,2,7,1371.77,169
15454.0,362,1,179.1,23
15456.0,283,3,434.59000000000003,48
15457.0,262,1,237.07,56
15458.0,25,1,161.64,7
15460.0,354,1,214.26,53
15462.0,94,3,234.6,9
15463.0,29,1,126.14,7
15465.0,20,18,7354.62,43
15466.0,85,1,334.53,56
15467.0,9,3,524.88,41
15468.0,51,2,467.51,24
15469.0,50,2,538.55,24
15471.0,2,1,454.48,67
15472.0,113,1,371.56,76
15473.0,14,7,1771.2,4
15475.0,77,1,454.10999999999996,29
15478.0,40,2,1399.92,34
15480.0,116,1,905.5,45
15482.0,16,11,10839.76,45
15483.0,161,4,225.26,74
15484.0,1,4,3590.41,135
15485.0,30,3,2564.5,59
15488.0,93,1,76.32000000000001,1
15489.0,23,3,1134.28,47
15491.0,95,6,3085.09,107
15492.0,28,2,659.4599999999999,32
15493.0,33,5,1953.41,177
15494.0,21,2,1280.58,120
15497.0,18,2,1262.2,13
15500.0,8,4,1131.56,64
15502.0,16,10,6923.98,163
15503.0,363,1,141.04,66
15504.0,81,1,52.83,13
15505.0,53,5,3610.96,90
15506.0,23,3,972.08,121
15507.0,172,1,475.86,41
15508.0,189,6,1000.27,78
15510.0,331,1,250.0,1
15511.0,12,5,900.53,117
15512.0,156,2,121.0,7
15514.0,12,11,4023.7200000000003,96
15516.0,45,3,62.43,15
15517.0,233,1,267.03,27
15518.0,64,8,1921.55,135
15520.0,2,1,343.5,18
15521.0,40,8,3000.2,116
15522.0,33,2,397.99,47
15523.0,84,1,412.01000000000005,10
15524.0,25,1,440.0,1
15525.0,2,3,731.87,132
15526.0,33,2,148.44,4
15527.0,19,8,2428.53,127
15528.0,254,1,229.33,26
15530.0,22,4,1497.31,90
15531.0,8,2,1972.39,196
15532.0,25,4,1554.83,204
15533.0,19,3,807.57,73
15535.0,173,4,502.9,55
15537.0,163,1,110.92,24
15539.0,7,1,538.46,41
15540.0,11,1,213.3,15
15541.0,114,1,85.13000000000001,29
15543.0,288,1,127.86,26
15544.0,9,9,3546.71,122
15545.0,54,2,288.96999999999997,78
15549.0,77,3,1677.71,103
15550.0,4,4,575.63,43
15551.0,37,1,436.06,29
15552.0,217,1,90.12,17
15553.0,60,1,428.93,51
15554.0,278,1,217.2,14
15556.0,24,1,279.77,31
15557.0,29,1,468.91,16
15561.0,12,4,800.59,27
15562.0,352,1,134.55,1
15563.0,22,3,1361.44,87
15565.0,50,2,173.16,8
15567.0,19,1,186.01,7
15568.0,3,3,758.29,27
15569.0,104,5,1375.71,27
15570.0,7,12,4148.82,231
15571.0,12,4,650.4300000000001,47
15572.0,5,7,2533.42,166
15573.0,32,2,583.24,87
15574.0,178,4,675.64,131
15576.0,38,1,921.37,43
15577.0,151,3,258.88,39
15578.0,162,1,127.1,13
15579.0,69,2,327.6,45
15582.0,25,3,682.9100000000001,39
15584.0,24,4,720.86,89
15585.0,177,1,455.3,31
15587.0,50,4,913.6800000000001,3
15589.0,256,3,478.53000000000003,28
15592.0,47,1,388.58,24
15593.0,71,1,199.8,5
15594.0,16,5,1771.78,85
15596.0,101,5,1406.59,51
15597.0,35,1,324.57,22
15598.0,53,1,240.68,14
15599.0,27,2,761.74,50
15601.0,11,14,6776.56,230
15602.0,8,9,1297.8700000000001,30
15603.0,79,1,48.480000000000004,2
15604.0,52,1,216.39,17
15605.0,36,5,1198.23,61
15606.0,61,9,2920.16,48
15607.0,337,1,104.76,13
15608.0,28,4,1093.68,59
15609.0,184,1,298.48,16
15610.0,52,1,112.46000000000001,6
15611.0,10,11,1570.45,22
15612.0,36,2,180.15,3
15618.0,33,4,776.85,38
15619.0,11,1,336.40000000000003,3
15620.0,57,3,1553.18,92
15621.0,4,4,1293.03,11
15622.0,43,9,3709.56,169
15623.0,141,1,301.03,19
15624.0,117,4,588.13,26
15625.0,104,4,1534.26,44
15626.0,75,2,675.8,49
15628.0,5,9,2870.2400000000002,85
15630.0,45,2,1186.35,57
15632.0,16,8,3285.31,107
15634.0,17,1,243.55,15
15636.0,90,2,724.76,20
15637.0,53,1,223.36,15
15639.0,134,1,425.32,25
15641.0,105,4,1887.2,102
15643.0,192,3,664.0,31
15644.0,166,4,803.54,166
15645.0,19,1,611.59,49
15646.0,158,3,447.64000000000004,35
15648.0,204,2,639.5,23
15649.0,336,2,816.0,1
15651.0,37,3,646.3,27
15652.0,91,1,337.74,21
15653.0,93,2,877.4399999999999,4
15654.0,9,2,907.53,14
15655.0,243,1,560.67,34
15656.0,45,4,748.5,46
15657.0,23,1,30.0,1
15658.0,190,5,1024.1000000000001,40
15659.0,44,1,306.45,11
15660.0,25,9,1600.86,55
15661.0,317,2,309.8,4
15663.0,106,1,138.14,9
15664.0,51,1,386.43,17
15665.0,168,2,2222.21,92
15667.0,40,1,301.32,13
15668.0,218,1,76.32000000000001,1
15669.0,40,4,684.34,31
15670.0,297,1,173.05,12
15671.0,19,7,2627.13,51
15673.0,88,4,2726.23,107
15674.0,73,4,2111.89,87
15675.0,81,3,323.69,20
15676.0,19,3,3420.76,190
15677.0,49,1,657.23,33
15678.0,53,1,352.7,12
15679.0,24,4,781.28,98
15680.0,9,3,1333.68,61
15681.0,25,5,1426.16,32
15683.0,117,1,193.75,10
15687.0,9,9,2993.1,119
15689.0,120,2,254.1,8
15690.0,4,2,239.76,19
15691.0,252,1,136.8,2
15692.0,28,1,191.04,12
15694.0,1,13,6464.4,41
15695.0,267,2,409.98,22
15696.0,33,8,2711.11,140
15699.0,18,1,309.65,18
15700.0,172,2,696.68,85
15701.0,2,4,1529.0,193
15703.0,265,1,211.5,5
15704.0,140,4,2293.62,79
15705.0,201,1,143.1,6
15706.0,64,4,1060.56,50
15707.0,35,4,916.98,126
15708.0,41,7,3235.25,124
15709.0,284,1,133.25,6
15712.0,9,5,1072.3600000000001,41
15713.0,143,2,356.7,18
15714.0,12,2,330.03000000000003,34
15716.0,146,4,1101.1100000000001,101
15717.0,234,1,150.3,7
15720.0,24,1,598.73,128
15721.0,12,1,471.40000000000003,80
15722.0,36,5,2211.21,45
15723.0,365,1,190.7,37
15724.0,201,2,218.25,11
15725.0,15,1,415.25,32
15727.0,17,7,5159.06,213
15729.0,213,1,85.0,5
15730.0,66,3,1120.88,68
15732.0,212,2,294.12,13
15733.0,283,1,162.3,10
15734.0,115,2,1339.45,25
15737.0,15,8,1173.1200000000001,59
15738.0,19,16,4812.42,46
15739.0,66,1,449.12,8
15740.0,49,1,154.88,9
15743.0,16,4,775.96,59
15744.0,78,1,34.8,3
15745.0,19,4,1094.59,57
15746.0,134,1,196.88,28
15747.0,13,3,946.64,52
15748.0,40,1,144.36,19
15750.0,3,8,2463.05,214
15752.0,40,7,2626.6,236
15753.0,305,1,79.2,1
15754.0,51,3,458.57,24
15755.0,10,6,2364.25,127
15756.0,61,4,528.01,160
15757.0,66,2,714.42,43
15758.0,25,1,205.25,9
15759.0,218,3,253.04,5
15762.0,65,2,583.75,37
15763.0,32,2,1086.92,58
15764.0,88,6,3279.97,150
15766.0,64,1,315.06,11
15768.0,116,3,621.8299999999999,23
15773.0,6,1,635.6800000000001,10
15774.0,69,1,270.8,25
15775.0,245,1,104.9,7
15776.0,133,1,241.62,18
15777.0,241,4,1047.11,18
15780.0,184,3,475.28000000000003,26
15781.0,25,3,345.46,20
15782.0,10,3,2614.7400000000002,34
15783.0,11,1,246.3,14
15785.0,33,5,2328.9700000000003,58
15786.0,46,3,4919.0,257
15787.0,26,3,933.26,156
15789.0,358,1,351.3,25
15790.0,10,1,218.75,34
15791.0,44,2,1612.69,66
15793.0,15,3,965.61,6
15795.0,150,1,610.01,42
15796.0,1,8,2707.61,69
15797.0,113,3,2192.4,7
15799.0,76,3,884.14,94
15800.0,107,2,696.89,116
15801.0,46,3,1063.95,61
15803.0,51,1,415.82000000000005,8
15804.0,1,13,4206.39,170
15805.0,23,17,5488.18,220
15806.0,46,3,784.58,24
15807.0,50,3,903.9,48
15809.0,36,5,515.77,31
15810.0,79,4,1391.98,66
15811.0,22,6,2218.62,117
15812.0,107,5,1801.14,36
15813.0,208,2,1303.9099999999999,40
15814.0,17,4,1945.33,63
15815.0,64,5,2100.6,33
15819.0,49,4,1905.45,96
15820.0,320,1,206.98,17
15821.0,44,2,570.96,57
15822.0,3,2,885.47,28
15825.0,172,1,532.94,20
15826.0,56,3,1654.31,64
15827.0,73,14,1836.0900000000001,72
15829.0,99,2,636.14,44
15830.0,38,1,576.0,39
15831.0,58,3,794.64,63
15832.0,254,1,836.79,54
15834.0,70,4,2222.65,241
15835.0,44,4,954.09,47
15836.0,50,1,137.37,10
15837.0,65,1,391.98,24
15839.0,33,3,1048.49,56
15840.0,59,2,355.56,26
15841.0,73,4,1224.06,36
15843.0,304,1,118.95000000000002,8
15844.0,46,1,130.73999999999998,11
15845.0,18,8,3711.77,97
15847.0,38,2,389.27,22
15850.0,19,2,234.88,87
15852.0,187,2,160.71,22
15853.0,52,1,110.8,29
15854.0,4,12,2969.12,105
15855.0,137,5,712.24,59
15857.0,19,1,297.0,14
15858.0,16,5,1427.57,145
15860.0,41,8,965.16,105
15861.0,12,8,3146.92,339
15862.0,8,4,832.88,142
15863.0,26,2,68.84,18
15864.0,22,6,1936.3200000000002,16
15865.0,41,3,895.13,37
15866.0,101,1,211.89,43
15867.0,5,15,3803.6,301
15869.0,277,2,149.64,13
15870.0,33,1,351.44,68
15872.0,15,2,316.25,101
15874.0,64,7,4405.88,110
15877.0,2,2,490.33,122
15881.0,312,5,501.39000000000004,26
15882.0,199,4,514.08,22
15883.0,2,2,396.48,42
15885.0,93,1,349.35,16
15886.0,60,1,181.09,12
15888.0,81,1,162.64,10
15889.0,157,2,400.77,78
15891.0,227,1,509.13,59
15894.0,253,2,257.6,34
15895.0,150,1,179.17,11
15897.0,194,2,208.59,17
15898.0,1,5,1383.83,70
15899.0,369,1,56.25,4
15900.0,24,1,337.28,44
15901.0,17,3,349.75,101
15903.0,10,7,5126.76,46
15904.0,8,1,164.68,30
15906.0,20,7,1567.69,113
15907.0,4,3,881.87,174
15909.0,174,1,191.94,7
15910.0,1,8,1228.88,215
15912.0,178,2,264.62,19
15916.0,16,8,1502.8600000000001,124
15917.0,248,1,123.1,12
15918.0,191,2,334.23,33
15919.0,20,2,525.69,103
15920.0,154,3,163.55,52
15921.0,173,1,323.03000000000003,24
15922.0,373,1,369.5,11
15923.0,373,1,127.08,21
15925.0,194,1,207.15,12
15930.0,67,1,426.63,21
15932.0,4,8,2495.87,93
15933.0,21,3,1107.46,63
15935.0,239,1,108.03999999999999,11
15937.0,64,1,145.35,7
15938.0,112,5,404.58,13
15939.0,90,14,6100.01,27
15940.0,311,1,35.8,1
15942.0,134,1,337.44,14
15944.0,277,1,325.1,6
15945.0,365,1,181.0,2
15947.0,83,1,1708.24,29
15948.0,8,2,955.24,51
15949.0,17,2,364.72,12
15950.0,32,4,1744.71,86
15951.0,9,2,708.22,36
15952.0,34,4,781.91,65
15953.0,15,8,1657.28,63
15955.0,24,14,4416.26,137
15957.0,32,1,428.89,40
15958.0,74,1,104.35,7
15963.0,20,2,470.76,26
15965.0,17,4,808.87,88
15967.0,23,2,397.68,73
15969.0,3,3,666.1,20
15970.0,304,1,314.1,11
15971.0,18,12,4194.9,9
15973.0,367,1,307.82000000000005,4
15974.0,39,7,3442.15,141
15975.0,84,1,371.01,24
15976.0,165,2,427.64,83
15977.0,17,2,1054.73,48
15978.0,77,1,1098.78,49
15980.0,89,3,2398.86,40
15981.0,25,8,3408.48,53
15983.0,22,4,1465.12,82
15984.0,3,10,2780.63,217
15985.0,123,2,1142.42,29
15986.0,30,1,168.12,14
15987.0,12,7,1432.77,110
15988.0,19,1,156.78,26
15990.0,44,2,792.11,52
15992.0,4,1,41.989999999999995,3
15993.0,9,7,2768.97,334
15994.0,55,1,414.27,31
15996.0,88,6,1032.58,103
15998.0,37,5,3080.22,370
16000.0,3,3,12393.7,9
16003.0,30,5,2735.37,82
16005.0,12,4,578.71,173
16006.0,211,1,101.4,8
16007.0,48,4,1693.81,221
16008.0,24,3,478.78,29
16009.0,22,4,972.11,68
16010.0,246,3,392.4,62
16011.0,8,16,3352.96,99
16012.0,35,3,1415.29,87
16014.0,38,3,631.83,122
16015.0,4,3,704.26,145
16016.0,3,8,1465.51,156
16017.0,47,1,211.88,26
16018.0,39,2,408.90000000000003,26
16019.0,47,9,3786.2400000000002,133
16020.0,17,3,851.01,42
16022.0,260,1,602.63,68
16023.0,46,3,719.81,90
16024.0,12,1,245.75,60
16025.0,30,1,439.65999999999997,28
16026.0,43,1,236.09,30
16027.0,92,6,934.62,11
16030.0,310,1,331.24,28
16031.0,92,2,547.9,91
16034.0,196,3,437.7,18
16036.0,87,2,758.92,55
16037.0,270,3,855.02,37
16038.0,8,3,471.78000000000003,24
16040.0,65,3,1313.55,57
16041.0,31,3,3166.4,6
16042.0,22,5,1177.47,68
16043.0,38,4,773.99,30
16045.0,120,4,1340.7,71
16048.0,373,2,256.44,8
16049.0,40,3,1074.81,248
16050.0,174,1,137.9,10
16052.0,54,1,362.06,34
16053.0,33,2,1511.95,81
16054.0,145,1,783.9,70
16055.0,221,1,134.8,8
16056.0,45,1,650.75,66
16057.0,16,7,2263.12,109
16059.0,66,6,1453.16,126
16062.0,10,4,1153.62,50
16063.0,260,1,335.32,23
16066.0,17,5,1521.04,77
16070.0,22,2,852.15,32
16071.0,45,1,326.24,21
16072.0,288,1,584.3199999999999,23
16073.0,297,1,122.39999999999999,1
16076.0,3,10,2234.73,71
16078.0,284,1,79.2,1
16079.0,17,3,1352.0,18
16080.0,82,2,217.16,10
16081.0,56,5,2799.42,175
16083.0,101,2,1317.62,31
16084.0,299,1,436.18,38
16085.0,23,5,981.51,123
16086.0,59,5,1121.39,24
16091.0,155,2,315.06,16
16092.0,115,3,817.86,37
16093.0,107,1,17.0,1
16094.0,12,4,1078.23,48
16096.0,264,1,320.62,12
16097.0,240,1,185.04999999999998,10
16098.0,88,7,2005.63,34
16099.0,50,3,731.9,29
16101.0,71,1,1290.7,76
16102.0,42,3,1842.14,41
16103.0,7,6,1429.64,30
16104.0,62,1,298.21,28
16105.0,249,1,336.96,13
16106.0,66,1,108.38,6
16107.0,18,7,3204.1600000000003,16
16108.0,85,1,842.5,48
16109.0,219,2,611.88,18
16110.0,45,3,1320.95,283
16112.0,143,4,195.73999999999998,15
16113.0,183,1,161.38,30
16114.0,171,1,135.75000000000003,8
16115.0,10,8,1660.8799999999999,169
16116.0,212,1,612.78,34
16117.0,190,1,232.21,30
16119.0,8,2,423.36,14
16120.0,59,4,1309.14,26
16121.0,57,2,854.66,170
16122.0,73,4,684.4200000000001,26
16123.0,52,1,307.78,16
16124.0,317,1,249.0,11
16125.0,367,1,289.35,13
16126.0,29,4,6287.77,57
16127.0,39,1,656.25,40
16128.0,18,5,1880.22,76
16131.0,52,6,3506.54,55
16134.0,22,2,618.09,34
16135.0,263,1,517.55,21
16136.0,60,3,709.38,35
16139.0,19,3,635.41,25
16140.0,66,2,725.18,32
16141.0,88,1,620.4,30
16142.0,250,1,535.34,37
16143.0,3,6,2424.94,75
16144.0,247,1,175.2,1
16145.0,9,11,3799.4900000000002,134
